"locality","month","year","variable","value"
"Yapsiei",12,2000,"ppt",271
"Elem",1,2001,"tmin",20.4
"Elem",1,2001,"tmax",33.4
"Elem",1,2001,"tavg",26.9
"Elem",1,2001,"ppt",201.9
"Elem",2,2001,"tmin",21
"Elem",2,2001,"tmax",32.3
"Elem",2,2001,"tavg",26.65
"Elem",2,2001,"ppt",331.2
"Elem",3,2001,"tmin",20.4
"Elem",3,2001,"tmax",31.7
"Elem",3,2001,"tavg",26.05
"Elem",3,2001,"ppt",412.5
"Elem",4,2001,"tmin",20.4
"Elem",4,2001,"tmax",31.5
"Elem",4,2001,"tavg",25.95
"Elem",4,2001,"ppt",305.1
"Elem",5,2001,"tmin",20.7
"Elem",5,2001,"tmax",31.5
"Elem",5,2001,"tavg",26.1
"Elem",5,2001,"ppt",236.6
"Elem",6,2001,"tmin",20.4
"Elem",6,2001,"tmax",31.7
"Elem",6,2001,"tavg",26.05
"Elem",6,2001,"ppt",127.4
"Elem",7,2001,"tmin",19.8
"Elem",7,2001,"tmax",31.2
"Elem",7,2001,"tavg",25.5
"Elem",7,2001,"ppt",137.1
"Elem",8,2001,"tmin",20.4
"Elem",8,2001,"tmax",31.9
"Elem",8,2001,"tavg",26.15
"Elem",8,2001,"ppt",138.3
"Elem",9,2001,"tmin",20.1
"Elem",9,2001,"tmax",32.1
"Elem",9,2001,"tavg",26.1
"Elem",9,2001,"ppt",155.7
"Elem",10,2001,"tmin",20.8
"Elem",10,2001,"tmax",32.5
"Elem",10,2001,"tavg",26.65
"Elem",10,2001,"ppt",263.9
"Elem",11,2001,"tmin",20.9
"Elem",11,2001,"tmax",32.1
"Elem",11,2001,"tavg",26.5
"Elem",11,2001,"ppt",304.7
"Elem",12,2001,"tmin",21
"Elem",12,2001,"tmax",31.1
"Elem",12,2001,"tavg",26.05
"Elem",12,2001,"ppt",415.9
"Morox",1,2001,"tmin",22.3
"Morox",1,2001,"tmax",33.5
"Morox",1,2001,"tavg",27.9
"Morox",1,2001,"ppt",122.9
"Morox",2,2001,"tmin",22.5
"Morox",2,2001,"tmax",32.6
"Morox",2,2001,"tavg",27.55
"Morox",2,2001,"ppt",230.5
"Morox",3,2001,"tmin",21.9
"Morox",3,2001,"tmax",32.2
"Morox",3,2001,"tavg",27.05
"Morox",3,2001,"ppt",264.6
"Morox",4,2001,"tmin",22
"Morox",4,2001,"tmax",32
"Morox",4,2001,"tavg",27
"Morox",4,2001,"ppt",251.4
"Morox",5,2001,"tmin",22
"Morox",5,2001,"tmax",32.4
"Morox",5,2001,"tavg",27.2
"Morox",5,2001,"ppt",190.4
"Morox",6,2001,"tmin",21.6
"Morox",6,2001,"tmax",32.6
"Morox",6,2001,"tavg",27.1
"Morox",6,2001,"ppt",89.1
"Morox",7,2001,"tmin",21.4
"Morox",7,2001,"tmax",32.4
"Morox",7,2001,"tavg",26.9
"Morox",7,2001,"ppt",82
"Morox",8,2001,"tmin",21.7
"Morox",8,2001,"tmax",33.2
"Morox",8,2001,"tavg",27.45
"Morox",8,2001,"ppt",74.1
"Morox",9,2001,"tmin",21.5
"Morox",9,2001,"tmax",32.7
"Morox",9,2001,"tavg",27.1
"Morox",9,2001,"ppt",108
"Morox",10,2001,"tmin",22.3
"Morox",10,2001,"tmax",33.3
"Morox",10,2001,"tavg",27.8
"Morox",10,2001,"ppt",172.3
"Morox",11,2001,"tmin",22.4
"Morox",11,2001,"tmax",32.6
"Morox",11,2001,"tavg",27.5
"Morox",11,2001,"ppt",286
"Morox",12,2001,"tmin",22.9
"Morox",12,2001,"tmax",32
"Morox",12,2001,"tavg",27.45
"Morox",12,2001,"ppt",238.4
"Niksek",1,2001,"tmin",21.4
"Niksek",1,2001,"tmax",33.1
"Niksek",1,2001,"tavg",27.25
"Niksek",1,2001,"ppt",180.3
"Niksek",2,2001,"tmin",21.7
"Niksek",2,2001,"tmax",31.9
"Niksek",2,2001,"tavg",26.8
"Niksek",2,2001,"ppt",326.9
"Niksek",3,2001,"tmin",21.4
"Niksek",3,2001,"tmax",32.1
"Niksek",3,2001,"tavg",26.75
"Niksek",3,2001,"ppt",432.2
"Niksek",4,2001,"tmin",21.8
"Niksek",4,2001,"tmax",31.8
"Niksek",4,2001,"tavg",26.8
"Niksek",4,2001,"ppt",338.8
"Niksek",5,2001,"tmin",21.9
"Niksek",5,2001,"tmax",31.8
"Niksek",5,2001,"tavg",26.85
"Niksek",5,2001,"ppt",254.1
"Niksek",6,2001,"tmin",21.4
"Niksek",6,2001,"tmax",31.5
"Niksek",6,2001,"tavg",26.45
"Niksek",6,2001,"ppt",167.7
"Niksek",7,2001,"tmin",21
"Niksek",7,2001,"tmax",30.6
"Niksek",7,2001,"tavg",25.8
"Niksek",7,2001,"ppt",271.7
"Niksek",8,2001,"tmin",21.4
"Niksek",8,2001,"tmax",31.9
"Niksek",8,2001,"tavg",26.65
"Niksek",8,2001,"ppt",261.2
"Niksek",9,2001,"tmin",21.5
"Niksek",9,2001,"tmax",31.6
"Niksek",9,2001,"tavg",26.55
"Niksek",9,2001,"ppt",188.9
"Niksek",10,2001,"tmin",21.8
"Niksek",10,2001,"tmax",32.4
"Niksek",10,2001,"tavg",27.1
"Niksek",10,2001,"ppt",285.3
"Niksek",11,2001,"tmin",22
"Niksek",11,2001,"tmax",32.6
"Niksek",11,2001,"tavg",27.3
"Niksek",11,2001,"ppt",294.1
"Niksek",12,2001,"tmin",21.9
"Niksek",12,2001,"tmax",31.5
"Niksek",12,2001,"tavg",26.7
"Niksek",12,2001,"ppt",317.1
"Ohu",1,2001,"tmin",22.4
"Ohu",1,2001,"tmax",31.9
"Ohu",1,2001,"tavg",27.15
"Ohu",1,2001,"ppt",171
"Ohu",2,2001,"tmin",22.5
"Ohu",2,2001,"tmax",31.4
"Ohu",2,2001,"tavg",26.95
"Ohu",2,2001,"ppt",371.3
"Ohu",3,2001,"tmin",22.1
"Ohu",3,2001,"tmax",30.6
"Ohu",3,2001,"tavg",26.35
"Ohu",3,2001,"ppt",307.4
"Ohu",4,2001,"tmin",21.9
"Ohu",4,2001,"tmax",30.1
"Ohu",4,2001,"tavg",26
"Ohu",4,2001,"ppt",325.7
"Ohu",5,2001,"tmin",21.7
"Ohu",5,2001,"tmax",30
"Ohu",5,2001,"tavg",25.85
"Ohu",5,2001,"ppt",361.8
"Ohu",6,2001,"tmin",21.4
"Ohu",6,2001,"tmax",29.9
"Ohu",6,2001,"tavg",25.65
"Ohu",6,2001,"ppt",137.2
"Ohu",7,2001,"tmin",21.2
"Ohu",7,2001,"tmax",29.4
"Ohu",7,2001,"tavg",25.3
"Ohu",7,2001,"ppt",130.5
"Ohu",8,2001,"tmin",21.4
"Ohu",8,2001,"tmax",29.9
"Ohu",8,2001,"tavg",25.65
"Ohu",8,2001,"ppt",165
"Ohu",9,2001,"tmin",21.8
"Ohu",9,2001,"tmax",30.7
"Ohu",9,2001,"tavg",26.25
"Ohu",9,2001,"ppt",106.8
"Ohu",10,2001,"tmin",22
"Ohu",10,2001,"tmax",31.2
"Ohu",10,2001,"tavg",26.6
"Ohu",10,2001,"ppt",193.2
"Ohu",11,2001,"tmin",22.1
"Ohu",11,2001,"tmax",31.4
"Ohu",11,2001,"tavg",26.75
"Ohu",11,2001,"ppt",248.2
"Ohu",12,2001,"tmin",22.3
"Ohu",12,2001,"tmax",30.3
"Ohu",12,2001,"tavg",26.3
"Ohu",12,2001,"ppt",309.7
"Utai",1,2001,"tmin",22.1
"Utai",1,2001,"tmax",31.3
"Utai",1,2001,"tavg",26.7
"Utai",1,2001,"ppt",178.2
"Utai",2,2001,"tmin",22.5
"Utai",2,2001,"tmax",30.4
"Utai",2,2001,"tavg",26.45
"Utai",2,2001,"ppt",312.6
"Utai",3,2001,"tmin",22.4
"Utai",3,2001,"tmax",30.6
"Utai",3,2001,"tavg",26.5
"Utai",3,2001,"ppt",313.5
"Utai",4,2001,"tmin",22.3
"Utai",4,2001,"tmax",30.7
"Utai",4,2001,"tavg",26.5
"Utai",4,2001,"ppt",246.2
"Utai",5,2001,"tmin",22.2
"Utai",5,2001,"tmax",30.3
"Utai",5,2001,"tavg",26.25
"Utai",5,2001,"ppt",202.5
"Utai",6,2001,"tmin",21.8
"Utai",6,2001,"tmax",30
"Utai",6,2001,"tavg",25.9
"Utai",6,2001,"ppt",129.1
"Utai",7,2001,"tmin",21.5
"Utai",7,2001,"tmax",29.4
"Utai",7,2001,"tavg",25.45
"Utai",7,2001,"ppt",132.1
"Utai",8,2001,"tmin",22
"Utai",8,2001,"tmax",29.9
"Utai",8,2001,"tavg",25.95
"Utai",8,2001,"ppt",137.3
"Utai",9,2001,"tmin",22.2
"Utai",9,2001,"tmax",30
"Utai",9,2001,"tavg",26.1
"Utai",9,2001,"ppt",149.5
"Utai",10,2001,"tmin",22.5
"Utai",10,2001,"tmax",31.2
"Utai",10,2001,"tavg",26.85
"Utai",10,2001,"ppt",194.5
"Utai",11,2001,"tmin",22.6
"Utai",11,2001,"tmax",30.9
"Utai",11,2001,"tavg",26.75
"Utai",11,2001,"ppt",243.4
"Utai",12,2001,"tmin",22.5
"Utai",12,2001,"tmax",30.2
"Utai",12,2001,"tavg",26.35
"Utai",12,2001,"ppt",269.8
"Wamangu",1,2001,"tmin",22.1
"Wamangu",1,2001,"tmax",33
"Wamangu",1,2001,"tavg",27.55
"Wamangu",1,2001,"ppt",95.7
"Wamangu",2,2001,"tmin",22.4
"Wamangu",2,2001,"tmax",32
"Wamangu",2,2001,"tavg",27.2
"Wamangu",2,2001,"ppt",187.6
"Wamangu",3,2001,"tmin",21.8
"Wamangu",3,2001,"tmax",31.9
"Wamangu",3,2001,"tavg",26.85
"Wamangu",3,2001,"ppt",208.7
"Wamangu",4,2001,"tmin",21.9
"Wamangu",4,2001,"tmax",31.7
"Wamangu",4,2001,"tavg",26.8
"Wamangu",4,2001,"ppt",210.5
"Wamangu",5,2001,"tmin",21.9
"Wamangu",5,2001,"tmax",31.8
"Wamangu",5,2001,"tavg",26.85
"Wamangu",5,2001,"ppt",209.1
"Wamangu",6,2001,"tmin",21.5
"Wamangu",6,2001,"tmax",32.1
"Wamangu",6,2001,"tavg",26.8
"Wamangu",6,2001,"ppt",100.4
"Wamangu",7,2001,"tmin",21.4
"Wamangu",7,2001,"tmax",31.7
"Wamangu",7,2001,"tavg",26.55
"Wamangu",7,2001,"ppt",105.8
"Wamangu",8,2001,"tmin",21.4
"Wamangu",8,2001,"tmax",32.9
"Wamangu",8,2001,"tavg",27.15
"Wamangu",8,2001,"ppt",85.5
"Wamangu",9,2001,"tmin",21.5
"Wamangu",9,2001,"tmax",32.2
"Wamangu",9,2001,"tavg",26.85
"Wamangu",9,2001,"ppt",134.7
"Wamangu",10,2001,"tmin",22.2
"Wamangu",10,2001,"tmax",32.7
"Wamangu",10,2001,"tavg",27.45
"Wamangu",10,2001,"ppt",192.8
"Wamangu",11,2001,"tmin",22.1
"Wamangu",11,2001,"tmax",32.2
"Wamangu",11,2001,"tavg",27.15
"Wamangu",11,2001,"ppt",238.3
"Wamangu",12,2001,"tmin",22.7
"Wamangu",12,2001,"tmax",31.5
"Wamangu",12,2001,"tavg",27.1
"Wamangu",12,2001,"ppt",184.7
"Wanang",1,2001,"tmin",21.2
"Wanang",1,2001,"tmax",33.2
"Wanang",1,2001,"tavg",27.2
"Wanang",1,2001,"ppt",155.9
"Wanang",2,2001,"tmin",21.5
"Wanang",2,2001,"tmax",31.6
"Wanang",2,2001,"tavg",26.55
"Wanang",2,2001,"ppt",364.3
"Wanang",3,2001,"tmin",21
"Wanang",3,2001,"tmax",31.4
"Wanang",3,2001,"tavg",26.2
"Wanang",3,2001,"ppt",404.9
"Wanang",4,2001,"tmin",21.1
"Wanang",4,2001,"tmax",30.5
"Wanang",4,2001,"tavg",25.8
"Wanang",4,2001,"ppt",363.2
"Wanang",5,2001,"tmin",21.2
"Wanang",5,2001,"tmax",30.1
"Wanang",5,2001,"tavg",25.65
"Wanang",5,2001,"ppt",272.2
"Wanang",6,2001,"tmin",20.6
"Wanang",6,2001,"tmax",30.3
"Wanang",6,2001,"tavg",25.45
"Wanang",6,2001,"ppt",123.6
"Wanang",7,2001,"tmin",20.1
"Wanang",7,2001,"tmax",29.9
"Wanang",7,2001,"tavg",25
"Wanang",7,2001,"ppt",127.7
"Wanang",8,2001,"tmin",20.6
"Wanang",8,2001,"tmax",30.4
"Wanang",8,2001,"tavg",25.5
"Wanang",8,2001,"ppt",111.9
"Wanang",9,2001,"tmin",20.8
"Wanang",9,2001,"tmax",31.7
"Wanang",9,2001,"tavg",26.25
"Wanang",9,2001,"ppt",129.4
"Wanang",10,2001,"tmin",21.3
"Wanang",10,2001,"tmax",31.5
"Wanang",10,2001,"tavg",26.4
"Wanang",10,2001,"ppt",232.3
"Wanang",11,2001,"tmin",21.2
"Wanang",11,2001,"tmax",31.6
"Wanang",11,2001,"tavg",26.4
"Wanang",11,2001,"ppt",393.2
"Wanang",12,2001,"tmin",21.5
"Wanang",12,2001,"tmax",29.8
"Wanang",12,2001,"tavg",25.65
"Wanang",12,2001,"ppt",465.7
"Yapsiei",1,2001,"tmin",22
"Yapsiei",1,2001,"tmax",33.2
"Yapsiei",1,2001,"tavg",27.6
"Yapsiei",1,2001,"ppt",273.2
"Yapsiei",2,2001,"tmin",22.5
"Yapsiei",2,2001,"tmax",31.6
"Yapsiei",2,2001,"tavg",27.05
"Yapsiei",2,2001,"ppt",328.4
"Yapsiei",3,2001,"tmin",22.1
"Yapsiei",3,2001,"tmax",32
"Yapsiei",3,2001,"tavg",27.05
"Yapsiei",3,2001,"ppt",431.8
"Yapsiei",4,2001,"tmin",22.1
"Yapsiei",4,2001,"tmax",31.6
"Yapsiei",4,2001,"tavg",26.85
"Yapsiei",4,2001,"ppt",369.3
"Yapsiei",5,2001,"tmin",22.3
"Yapsiei",5,2001,"tmax",31
"Yapsiei",5,2001,"tavg",26.65
"Yapsiei",5,2001,"ppt",327.7
"Yapsiei",6,2001,"tmin",21.8
"Yapsiei",6,2001,"tmax",30.7
"Yapsiei",6,2001,"tavg",26.25
"Yapsiei",6,2001,"ppt",229.5
"Yapsiei",7,2001,"tmin",21.4
"Yapsiei",7,2001,"tmax",29.9
"Yapsiei",7,2001,"tavg",25.65
"Yapsiei",7,2001,"ppt",316.7
"Yapsiei",8,2001,"tmin",22
"Yapsiei",8,2001,"tmax",30.1
"Yapsiei",8,2001,"tavg",26.05
"Yapsiei",8,2001,"ppt",331.3
"Yapsiei",9,2001,"tmin",21.8
"Yapsiei",9,2001,"tmax",31
"Yapsiei",9,2001,"tavg",26.4
"Yapsiei",9,2001,"ppt",308.2
"Yapsiei",10,2001,"tmin",22.4
"Yapsiei",10,2001,"tmax",32.2
"Yapsiei",10,2001,"tavg",27.3
"Yapsiei",10,2001,"ppt",305.9
"Yapsiei",11,2001,"tmin",22.5
"Yapsiei",11,2001,"tmax",32.1
"Yapsiei",11,2001,"tavg",27.3
"Yapsiei",11,2001,"ppt",328
"Yapsiei",12,2001,"tmin",22.3
"Yapsiei",12,2001,"tmax",31.5
"Yapsiei",12,2001,"tavg",26.9
"Yapsiei",12,2001,"ppt",302
"Elem",1,2002,"tmin",20.7
"Elem",1,2002,"tmax",32.5
"Elem",1,2002,"tavg",26.6
"Elem",1,2002,"ppt",292.9
"Elem",2,2002,"tmin",20.9
"Elem",2,2002,"tmax",31.7
"Elem",2,2002,"tavg",26.3
"Elem",2,2002,"ppt",374.9
"Elem",3,2002,"tmin",20.8
"Elem",3,2002,"tmax",31.9
"Elem",3,2002,"tavg",26.35
"Elem",3,2002,"ppt",489.9
"Elem",4,2002,"tmin",20.6
"Elem",4,2002,"tmax",32
"Elem",4,2002,"tavg",26.3
"Elem",4,2002,"ppt",254.1
"Elem",5,2002,"tmin",21.1
"Elem",5,2002,"tmax",32.1
"Elem",5,2002,"tavg",26.6
"Elem",5,2002,"ppt",223.3
"Elem",6,2002,"tmin",20.8
"Elem",6,2002,"tmax",31.3
"Elem",6,2002,"tavg",26.05
"Elem",6,2002,"ppt",157.5
"Elem",7,2002,"tmin",20.7
"Elem",7,2002,"tmax",31
"Elem",7,2002,"tavg",25.85
"Elem",7,2002,"ppt",171.4
"Elem",8,2002,"tmin",20.7
"Elem",8,2002,"tmax",31.5
"Elem",8,2002,"tavg",26.1
"Elem",8,2002,"ppt",205.6
"Elem",9,2002,"tmin",20.6
"Elem",9,2002,"tmax",32
"Elem",9,2002,"tavg",26.3
"Elem",9,2002,"ppt",181.4
"Elem",10,2002,"tmin",20.7
"Elem",10,2002,"tmax",32
"Elem",10,2002,"tavg",26.35
"Elem",10,2002,"ppt",227.7
"Elem",11,2002,"tmin",20.7
"Elem",11,2002,"tmax",32
"Elem",11,2002,"tavg",26.35
"Elem",11,2002,"ppt",336.4
"Elem",12,2002,"tmin",20.9
"Elem",12,2002,"tmax",31.9
"Elem",12,2002,"tavg",26.4
"Elem",12,2002,"ppt",342.6
"Morox",1,2002,"tmin",22.8
"Morox",1,2002,"tmax",32.9
"Morox",1,2002,"tavg",27.85
"Morox",1,2002,"ppt",158.1
"Morox",2,2002,"tmin",22.4
"Morox",2,2002,"tmax",32.4
"Morox",2,2002,"tavg",27.4
"Morox",2,2002,"ppt",251.1
"Morox",3,2002,"tmin",22.2
"Morox",3,2002,"tmax",32.3
"Morox",3,2002,"tavg",27.25
"Morox",3,2002,"ppt",305
"Morox",4,2002,"tmin",22
"Morox",4,2002,"tmax",32.7
"Morox",4,2002,"tavg",27.35
"Morox",4,2002,"ppt",207.6
"Morox",5,2002,"tmin",22.3
"Morox",5,2002,"tmax",33
"Morox",5,2002,"tavg",27.65
"Morox",5,2002,"ppt",130.4
"Morox",6,2002,"tmin",21.9
"Morox",6,2002,"tmax",32.1
"Morox",6,2002,"tavg",27
"Morox",6,2002,"ppt",114.9
"Morox",7,2002,"tmin",21.5
"Morox",7,2002,"tmax",32.4
"Morox",7,2002,"tavg",26.95
"Morox",7,2002,"ppt",89.5
"Morox",8,2002,"tmin",21.3
"Morox",8,2002,"tmax",33.2
"Morox",8,2002,"tavg",27.25
"Morox",8,2002,"ppt",87.6
"Morox",9,2002,"tmin",21.4
"Morox",9,2002,"tmax",33.2
"Morox",9,2002,"tavg",27.3
"Morox",9,2002,"ppt",90
"Morox",10,2002,"tmin",22.3
"Morox",10,2002,"tmax",33.1
"Morox",10,2002,"tavg",27.7
"Morox",10,2002,"ppt",141.3
"Morox",11,2002,"tmin",22.4
"Morox",11,2002,"tmax",32.8
"Morox",11,2002,"tavg",27.6
"Morox",11,2002,"ppt",236.5
"Morox",12,2002,"tmin",22.3
"Morox",12,2002,"tmax",32.6
"Morox",12,2002,"tavg",27.45
"Morox",12,2002,"ppt",222.8
"Niksek",1,2002,"tmin",21.6
"Niksek",1,2002,"tmax",32.8
"Niksek",1,2002,"tavg",27.2
"Niksek",1,2002,"ppt",261.7
"Niksek",2,2002,"tmin",21.8
"Niksek",2,2002,"tmax",32.2
"Niksek",2,2002,"tavg",27
"Niksek",2,2002,"ppt",330.6
"Niksek",3,2002,"tmin",21.7
"Niksek",3,2002,"tmax",32.6
"Niksek",3,2002,"tavg",27.15
"Niksek",3,2002,"ppt",468.3
"Niksek",4,2002,"tmin",21.8
"Niksek",4,2002,"tmax",32.3
"Niksek",4,2002,"tavg",27.05
"Niksek",4,2002,"ppt",225.1
"Niksek",5,2002,"tmin",22
"Niksek",5,2002,"tmax",32
"Niksek",5,2002,"tavg",27
"Niksek",5,2002,"ppt",211.4
"Niksek",6,2002,"tmin",21.9
"Niksek",6,2002,"tmax",30.7
"Niksek",6,2002,"tavg",26.3
"Niksek",6,2002,"ppt",271.1
"Niksek",7,2002,"tmin",21.5
"Niksek",7,2002,"tmax",30.9
"Niksek",7,2002,"tavg",26.2
"Niksek",7,2002,"ppt",236.3
"Niksek",8,2002,"tmin",21.2
"Niksek",8,2002,"tmax",31.5
"Niksek",8,2002,"tavg",26.35
"Niksek",8,2002,"ppt",362.7
"Niksek",9,2002,"tmin",21.2
"Niksek",9,2002,"tmax",31.9
"Niksek",9,2002,"tavg",26.55
"Niksek",9,2002,"ppt",230.2
"Niksek",10,2002,"tmin",21.4
"Niksek",10,2002,"tmax",32.4
"Niksek",10,2002,"tavg",26.9
"Niksek",10,2002,"ppt",269.3
"Niksek",11,2002,"tmin",21.8
"Niksek",11,2002,"tmax",32.8
"Niksek",11,2002,"tavg",27.3
"Niksek",11,2002,"ppt",253.1
"Niksek",12,2002,"tmin",21.4
"Niksek",12,2002,"tmax",31.8
"Niksek",12,2002,"tavg",26.6
"Niksek",12,2002,"ppt",365.5
"Ohu",1,2002,"tmin",22.5
"Ohu",1,2002,"tmax",31.5
"Ohu",1,2002,"tavg",27
"Ohu",1,2002,"ppt",245.4
"Ohu",2,2002,"tmin",22.4
"Ohu",2,2002,"tmax",31
"Ohu",2,2002,"tavg",26.7
"Ohu",2,2002,"ppt",342.4
"Ohu",3,2002,"tmin",22.2
"Ohu",3,2002,"tmax",30.6
"Ohu",3,2002,"tavg",26.4
"Ohu",3,2002,"ppt",448.6
"Ohu",4,2002,"tmin",22
"Ohu",4,2002,"tmax",30.4
"Ohu",4,2002,"tavg",26.2
"Ohu",4,2002,"ppt",190.9
"Ohu",5,2002,"tmin",22.2
"Ohu",5,2002,"tmax",30.8
"Ohu",5,2002,"tavg",26.5
"Ohu",5,2002,"ppt",239.9
"Ohu",6,2002,"tmin",21.8
"Ohu",6,2002,"tmax",29.8
"Ohu",6,2002,"tavg",25.8
"Ohu",6,2002,"ppt",221.9
"Ohu",7,2002,"tmin",21.2
"Ohu",7,2002,"tmax",29.2
"Ohu",7,2002,"tavg",25.2
"Ohu",7,2002,"ppt",187.9
"Ohu",8,2002,"tmin",21.1
"Ohu",8,2002,"tmax",29.3
"Ohu",8,2002,"tavg",25.2
"Ohu",8,2002,"ppt",135.9
"Ohu",9,2002,"tmin",21.5
"Ohu",9,2002,"tmax",30.8
"Ohu",9,2002,"tavg",26.15
"Ohu",9,2002,"ppt",100.9
"Ohu",10,2002,"tmin",21.7
"Ohu",10,2002,"tmax",30.5
"Ohu",10,2002,"tavg",26.1
"Ohu",10,2002,"ppt",222.3
"Ohu",11,2002,"tmin",21.8
"Ohu",11,2002,"tmax",30.7
"Ohu",11,2002,"tavg",26.25
"Ohu",11,2002,"ppt",218.9
"Ohu",12,2002,"tmin",22.1
"Ohu",12,2002,"tmax",30.7
"Ohu",12,2002,"tavg",26.4
"Ohu",12,2002,"ppt",255.4
"Utai",1,2002,"tmin",22.4
"Utai",1,2002,"tmax",31.1
"Utai",1,2002,"tavg",26.75
"Utai",1,2002,"ppt",187.6
"Utai",2,2002,"tmin",22.8
"Utai",2,2002,"tmax",30.9
"Utai",2,2002,"tavg",26.85
"Utai",2,2002,"ppt",163.3
"Utai",3,2002,"tmin",22.5
"Utai",3,2002,"tmax",30.7
"Utai",3,2002,"tavg",26.6
"Utai",3,2002,"ppt",304.2
"Utai",4,2002,"tmin",22.2
"Utai",4,2002,"tmax",31
"Utai",4,2002,"tavg",26.6
"Utai",4,2002,"ppt",189.3
"Utai",5,2002,"tmin",22.3
"Utai",5,2002,"tmax",30.5
"Utai",5,2002,"tavg",26.4
"Utai",5,2002,"ppt",201.3
"Utai",6,2002,"tmin",22
"Utai",6,2002,"tmax",29.2
"Utai",6,2002,"tavg",25.6
"Utai",6,2002,"ppt",139
"Utai",7,2002,"tmin",21.9
"Utai",7,2002,"tmax",29.6
"Utai",7,2002,"tavg",25.75
"Utai",7,2002,"ppt",104.6
"Utai",8,2002,"tmin",21.7
"Utai",8,2002,"tmax",29.5
"Utai",8,2002,"tavg",25.6
"Utai",8,2002,"ppt",179.4
"Utai",9,2002,"tmin",21.7
"Utai",9,2002,"tmax",30
"Utai",9,2002,"tavg",25.85
"Utai",9,2002,"ppt",145.7
"Utai",10,2002,"tmin",22.1
"Utai",10,2002,"tmax",31.1
"Utai",10,2002,"tavg",26.6
"Utai",10,2002,"ppt",159.8
"Utai",11,2002,"tmin",22.4
"Utai",11,2002,"tmax",30.7
"Utai",11,2002,"tavg",26.55
"Utai",11,2002,"ppt",207.6
"Utai",12,2002,"tmin",21.9
"Utai",12,2002,"tmax",30
"Utai",12,2002,"tavg",25.95
"Utai",12,2002,"ppt",228.2
"Wamangu",1,2002,"tmin",22.5
"Wamangu",1,2002,"tmax",32.3
"Wamangu",1,2002,"tavg",27.4
"Wamangu",1,2002,"ppt",138.5
"Wamangu",2,2002,"tmin",22.5
"Wamangu",2,2002,"tmax",32
"Wamangu",2,2002,"tavg",27.25
"Wamangu",2,2002,"ppt",157.3
"Wamangu",3,2002,"tmin",22.2
"Wamangu",3,2002,"tmax",32
"Wamangu",3,2002,"tavg",27.1
"Wamangu",3,2002,"ppt",216.8
"Wamangu",4,2002,"tmin",22
"Wamangu",4,2002,"tmax",32
"Wamangu",4,2002,"tavg",27
"Wamangu",4,2002,"ppt",180.6
"Wamangu",5,2002,"tmin",22.1
"Wamangu",5,2002,"tmax",32.5
"Wamangu",5,2002,"tavg",27.3
"Wamangu",5,2002,"ppt",146.3
"Wamangu",6,2002,"tmin",21.9
"Wamangu",6,2002,"tmax",31.4
"Wamangu",6,2002,"tavg",26.65
"Wamangu",6,2002,"ppt",128.3
"Wamangu",7,2002,"tmin",21.5
"Wamangu",7,2002,"tmax",31.9
"Wamangu",7,2002,"tavg",26.7
"Wamangu",7,2002,"ppt",91.1
"Wamangu",8,2002,"tmin",21.2
"Wamangu",8,2002,"tmax",32.7
"Wamangu",8,2002,"tavg",26.95
"Wamangu",8,2002,"ppt",101.6
"Wamangu",9,2002,"tmin",21.1
"Wamangu",9,2002,"tmax",32.8
"Wamangu",9,2002,"tavg",26.95
"Wamangu",9,2002,"ppt",102.4
"Wamangu",10,2002,"tmin",22
"Wamangu",10,2002,"tmax",32.6
"Wamangu",10,2002,"tavg",27.3
"Wamangu",10,2002,"ppt",168.7
"Wamangu",11,2002,"tmin",22.1
"Wamangu",11,2002,"tmax",32.5
"Wamangu",11,2002,"tavg",27.3
"Wamangu",11,2002,"ppt",202.2
"Wamangu",12,2002,"tmin",22.2
"Wamangu",12,2002,"tmax",31.8
"Wamangu",12,2002,"tavg",27
"Wamangu",12,2002,"ppt",163.6
"Wanang",1,2002,"tmin",21.5
"Wanang",1,2002,"tmax",31.6
"Wanang",1,2002,"tavg",26.55
"Wanang",1,2002,"ppt",298.3
"Wanang",2,2002,"tmin",21.5
"Wanang",2,2002,"tmax",30.8
"Wanang",2,2002,"tavg",26.15
"Wanang",2,2002,"ppt",419.5
"Wanang",3,2002,"tmin",21.5
"Wanang",3,2002,"tmax",30.4
"Wanang",3,2002,"tavg",25.95
"Wanang",3,2002,"ppt",502.5
"Wanang",4,2002,"tmin",21.2
"Wanang",4,2002,"tmax",31.3
"Wanang",4,2002,"tavg",26.25
"Wanang",4,2002,"ppt",239.4
"Wanang",5,2002,"tmin",21.5
"Wanang",5,2002,"tmax",31.2
"Wanang",5,2002,"tavg",26.35
"Wanang",5,2002,"ppt",204.8
"Wanang",6,2002,"tmin",21
"Wanang",6,2002,"tmax",30.1
"Wanang",6,2002,"tavg",25.55
"Wanang",6,2002,"ppt",210.5
"Wanang",7,2002,"tmin",20.7
"Wanang",7,2002,"tmax",29.4
"Wanang",7,2002,"tavg",25.05
"Wanang",7,2002,"ppt",189.4
"Wanang",8,2002,"tmin",20.8
"Wanang",8,2002,"tmax",29.6
"Wanang",8,2002,"tavg",25.2
"Wanang",8,2002,"ppt",154.1
"Wanang",9,2002,"tmin",20.7
"Wanang",9,2002,"tmax",31.5
"Wanang",9,2002,"tavg",26.1
"Wanang",9,2002,"ppt",139
"Wanang",10,2002,"tmin",21.2
